sent_id,text,begin_offset,end_offset,citation_url,date,country,doc_url
aea72c78-d183-11ea-a597-b9c421b787e1_448,The Yankees will be at Yankee Stadium and the Mets at Citi Field.,53932,53997,,2020-06-20,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_449,"Cuomo added that, ""[...] we've determined it's possible for the Yankees and the Mets to safely conduct spring training in the state this year and are thrilled to begin reopening America's national pastime right here in New York.""",53998,54229,https://www.governor.ny.gov/news/governor-cuomo-announces-yankees-and-mets-will-hold-spring-training-new-york-year,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_450,Section::::Impact on outdoor recreation.,54229,54270,,2020-06-20,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_451,"The ban on large gatherings meant that the annual ""First Cast"" ceremony at the Junction Pool, a popular fly fishing spot, in the Sullivan County hamlet of Roscoe, marking the April 1 opening of trout season, could not be held.",54270,54496,,2020-04-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_452,The season is still open and the state's Department of Environmental Conservation (DEC) encouraged anglers to take to the state's streams as long as they continued to practice social distancing.,54497,54691,,2020-04-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_453,Many stores in Roscoe that catered to them were nevertheless closed and limited to filling orders online.,54692,54797,https://www.recordonline.com/news/20200331/no-fanfare-for-trout-towns-fishing-opener,2020-04-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_454,"Anglers in Central New York reported that day that they were able to easily maintain social distancing while in the waters of Ninemile Creek, a practice necessary to the sport in any event since it prevented them from getting their lines tangled with each other.",54798,55060,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_455,"They appreciated the opportunity to get outside on a day with good weather for fishing and forget the pandemic, and some told the ""Syracuse Post-Standard"" they had good catches as well.",55061,55248,https://www.newyorkupstate.com/coronavirus/2020/04/despite-coronavirus-many-anglers-getting-out-for-trout-season-opener.html,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_456,"DEC announced on April 7 that the state's spring wild turkey hunting season in May, and the youth turkey weekend at the end of April, were still going on.",55248,55402,,2020-04-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_457,"It advised hunters, in addition to the usual hunting safety practices, to continue social distancing while hunting and take other measures, such as buying supplies online and hunting close to home.",55403,55600,,2020-04-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_458,"Hunters were further advised to share blinds with other hunters only if they lived in the same residence, and to hunt alone where possible.",55601,55742,https://www.dec.ny.gov/press/120031.html,2020-04-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_459,Section::::Park closures and use restrictions.,55742,55789,,2020-04-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_460,"On April 7, Rockland and Sullivan counties closed their parks.",55789,55851,,2020-04-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_461,"Residents had been making heavy use of them during the lockdown, making it difficult to enforce social distancing.",55852,55966,,2020-04-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_462,The closures will last for two weeks and be re-evaluated at the end of that period.,55967,56050,https://www.recordonline.com/news/20200407/sullivan-county-closes-parks-over-coronavirus-fears,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_463,A week later the Palisades Interstate Park Commission (PIPC) closed Nyack Beach and Rockland Lake state parks in Rockland County; local and county government officials had urged the move since the parks had grown crowded with visitors on recent warm days after the county and its towns closed their own parks.,56051,56360,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_464,"""While this is a tough call it is the right thing to do short term"", said county executive Ed Day, who said the decision would be reviewed in two weeks.",56361,56515,https://www.recordonline.com/news/20200415/state-agrees-to-close-rockland-lake-nyack-beach-parks,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_465,"On April 9, Cuomo removed golf courses, boat launches and marinas from the list of essential businesses allowed to remain open, forcing all courses in the state of New York to close until at least April 29.",56515,56721,https://www.wwnytv.com/2020/04/09/new-york-golf-courses-ordered-close/,2020-04-09,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_466,"The move was a result of New Jersey and Pennsylvania having ordered courses to close, resulting in crowding at New York's courses near borders with those states.",56722,56883,,2020-04-09,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_467,"On April 18, Empire State Development modified that order to allow courses to open as long as no employees such as caddies were on the course, meaning golfers must carry their own bags and cannot use carts; three weeks later that order was again modified to allow the use of carts as a reasonable accommodation for disabled golfers, per the Americans with Disabilities Act. ",56884,57260,https://www.recordonline.com/news/20200418/golfers-will-be-allowed-to-play-new-york-courses-after-all|https://www.recordonline.com/news/20200508/golfing-in-new-york-carts-will-be-allowed-by-state-under-this-condition,2020-04-18,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_468,"The Rockland County park closures were supplemented April 24 by the PIPC's closure of all roads through Bear Mountain and Harriman state parks, where the Anthony Wayne Recreation Area has been serving as a testing site, save Seven Lakes Drive, and exits that led to those roads from Palisades Interstate Parkway, in not only Rockland but neighboring Orange County.",57260,57624,,2020-04-24,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_469,"Trail shelters were also closed, although backpackers were still allowed to set up camp within of the shelters.",57625,57736,,2020-04-24,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_470,Permitholders are still allowed to boat on the parks' lakes; sales of new permits are suspended through May 7.,57737,57849,https://parks.ny.gov/parks/145,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_471,"In Ulster County, parking lots at",57849,57882,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_472,Minnewaska State Park Preserve in the Shawangunks have been limited to 50 percent of capacity to prevent overcrowding.,57883,58001,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_473,"All recreational activities within the park other than foot travel and motorless bicycling have been prohibited, including climbing and bouldering.",58002,58149,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_474,Restrooms within the park have been closed as well.,58150,58203,https://parks.ny.gov/parks/minnewaska/details.aspx,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_475,"In Dutchess, Putnam and Westchester counties, many popular trails and trailheads alongside the Hudson River in Hudson Highlands State Park have been closed since hikers arriving by car or Metro-North's Hudson Line trains must walk on the side of narrow roads and thus cannot keep six feet apart.",58203,58498,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_476,Among them are all trails on Breakneck Ridge and Bull Hill north of Cold Spring.,58499,58581,https://parks.ny.gov/parks/hudsonhighlands/details.aspx,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_477,"In the Catskill Mountains, DEC announced April 5",58581,58629,,2020-04-05,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_478,"it was closing the trail and viewing platforms at Kaaterskill Falls in Greene County, which also attract many hikers to a small space.",58630,58764,https://www.dec.ny.gov/press/120029.html,2020-04-05,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_479,All fire towers on state land in the Catskill Park have been closed.,58765,58833,http://catskillinterpretivecenter.org/trail,2020-04-05,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_480,"DEC has also suspended overnight camping at easily accessible and popular locations around the state, and stopped issuing permits for backcountry camping by groups larger than 10, or for more than three days.",58834,59044,https://www.dec.ny.gov/outdoor/120286.html,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_481,"New York City's Department of Environmental Protection, which operates the reservoirs of the city's water supply system, announced that recreational boating season on its four Catskill reservoirs, which normally begins May 1, will be postponed to May 23.",59044,59298,,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_482,Fishing from rowboats and the shoreline is still permitted.,59299,59360,https://www1.nyc.gov/site/dep/news/20-012/dep-postpones-opening-recreational-boating-season-four-reservoirs-the-catskills,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_483,Section::::Statistics.,59360,59383,,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_484,"According to excess mortality analysis, there were more than double as many deaths as expected in New York City between March 4 and April 4.",59383,59525,https://www.nytimes.com/interactive/2020/04/10/upshot/coronavirus-deaths-new-york-city.html?action,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_485,Section::::Demographics.,59525,59550,,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_486,"Following a ""USA Today"" article in early April suggesting the states could release demographic breakdowns of victims, New York published information on the age of those who had died of COVID-19.",59550,59744,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_487,Nearly two-thirds of the dead were over 60 years old.,59745,59798,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_488,"It also included a breakdown by county, information that in some cases differed with that released by the individual county health departments.",59799,59942,https://www.recordonline.com/news/20200406/coronavirus-new-york-releases-county-and-age-data-on-deaths-what-it-shows,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_489,"Later data showed that 61 percent of the dead were men, that 86 percent had underlying health conditions such as hypertension and diabetes that are known to increase the possibility that COVID-19 will be fatal, and that African American and Latino patients in the state outside of the New York City accounted for a greater share of the deaths from the disease than their share of the overall population (data from New York City was not available at the time).",59943,60402,https://www.recordonline.com/news/20200407/coronavirus-deaths-in-new-york-61-were-men-and-most-had-these-underlying-illnesses|https://www.recordonline.com/news/20200408/coronavirus-in-ny-covid-19-race-ethnicity-data-show-black-hispanic-population-at-higher-risk,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_490,Demographics of COVID-19 fatalities continue to be updated on the state's COVID-19 tracker website.,60403,60504,,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_491,Section::::Graphs.,60504,60523,,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_492,Note:,60523,60528,,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_493,"As the New York State Department of Health is not reporting data in compliance with CDC recommendations, the below charts use only data validated by Johns Hopkins University.",60529,60705,https://www.worldometers.info/coronavirus/us-data/|https://github.com/CSSEGISandData/COVID-19,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_494,Section::::Daily deaths.,60705,60730,,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_495,Note:,60730,60735,,2020-05-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_496,"Per NYDOH, the spike for June 30 in the above chart is due to a comprehensive accounting of current and retrospective data, provided by nursing homes and adult care facilities.",60736,60912,,2020-06-30,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_497,These data capture COVID-19 confirmed and COVID-19 presumed deaths within these facilities.,60913,61004,,2020-06-30,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_498,These data do not reflect COVID-19 confirmed or COVID-19 presumed positive deaths that occurred outside of the facility.,61005,61125,,2020-06-30,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_499,"This number includes retrospective data from reporting that dates back to March 1, 2020.",61126,61216,https://www.health.ny.gov/statistics/diseases/covid-19/fatalities_nursing_home_acf.pdf,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_500,Section::::See also.,61216,61237,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_501,BULLET::::-,61237,61248,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_502,Timeline of the COVID-19 pandemic in the United States,61249,61304,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_503,BULLET::::-,61304,61315,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_504,COVID-19 pandemic in the United States – for impact on the country,61316,61383,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_505,BULLET::::-,61383,61394,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_506,COVID-19 pandemic – for impact on other countries,61395,61446,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_507,Section::::External links.,61446,61473,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_508,BULLET::::-,61473,61484,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_509,Coronavirus information from the New York State Department of Health,61485,61554,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_510,BULLET::::-,61554,61565,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_511,COVID-19 County-level Projections,61566,61600,,2020-03-01,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
